country,tournament,tournament_id,season_id,team_name,team_id,player_name,player_id,age,height,player_country,position,preferred_foot,contract_until,market_value,market_currency,league,season
England,Premier League,17,76986,Leeds United,34,Sean Longstaff,866191,28,187.0,England,M,Right,1877472000.0,14400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Charlie Crew,1158066,20,180.0,Wales,M,Right,1845936000.0,140000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Jaka Bijol,886930,27,192.0,Slovenia,D,Right,1909008000.0,18500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Gabriel Gudmundsson,834308,27,181.0,Sweden,D,Left,1877472000.0,21000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Pascal Struijk,836675,26,190.0,Netherlands,D,Left,1814313600.0,23000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,James Justin,827681,28,183.0,England,D,Right,1877472000.0,12400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Joe Rodon,828640,28,193.0,Wales,D,Right,1845936000.0,18800000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Jayden Bogle,929132,25,178.0,England,D,Right,1845936000.0,16000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Sebastiaan Bornauw,826167,27,190.0,Belgium,D,Right,1877472000.0,7800000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Sam Byram,254713,32,183.0,England,D,Right,1782777600.0,390000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Lucas Perri,871290,28,196.0,Brazil,G,Right,1877472000.0,9200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Illan Meslier,906076,26,196.0,France,G,Left,1782777600.0,7500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Karl Darlow,123689,35,185.0,Wales,G,Right,1782777600.0,210000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Leeds United,34,Alex Cairns,162417,33,183.0,England,G,Right,1782777600.0,46000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Ismaïla Sarr,845286,28,185.0,Senegal,F,Right,1877472000.0,38000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Jean-Philippe Mateta,848276,29,192.0,France,F,Right,1814313600.0,29000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Brennan Johnson,1085180,25,186.0,Wales,F,Right,1909008000.0,32000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Jørgen Strand Larsen,876599,26,193.0,Norway,F,Right,1909008000.0,41000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Yéremy Pino,984624,23,172.0,Spain,F,Right,1909008000.0,27000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Eddie Nketiah,858194,27,175.0,England,F,Right,1877472000.0,10300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Evann Guessand,930245,24,185.0,Côte d'Ivoire,F,Right,1782777600.0,24000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Christantus Uche,1884145,23,190.0,Nigeria,F,Both,1782777600.0,13200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Daniel Muñoz,870360,30,183.0,Colombia,M,Right,1845936000.0,23000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Daichi Kamada,794338,29,184.0,Japan,M,Right,1782777600.0,10300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Adam Wharton,1109771,22,182.0,England,M,Left,1877472000.0,74000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Jefferson Lerma,355796,31,179.0,Colombia,M,Right,1814313600.0,5500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Borna Sosa,357584,28,187.0,Croatia,M,Left,1845936000.0,2700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Cheick Doucouré,906047,26,181.0,Mali,M,Right,1877472000.0,10600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Tyrick Mitchell,988275,26,174.0,England,M,Left,1814313600.0,23000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Jesurun Rak-Sakyi,1101362,23,178.0,Ghana,M,Left,1814313600.0,5600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Romain Esse,1438837,21,178.0,England,M,Left,1909008000.0,10900000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Will Hughes,193554,31,185.0,England,M,Left,1814313600.0,4600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Justin Devenny,1084311,22,184.0,Northern Ireland,M,Left,1814313600.0,11500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,David Ozoh,1212155,21,183.0,England,M,Right,1814313600.0,2300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Chadi Riad,1064218,23,186.0,Morocco,D,Left,1877472000.0,14600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Maxence Lacroix,879674,26,192.0,France,D,Right,1877472000.0,54000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Chris Richards,931844,26,188.0,USA,D,Right,1814313600.0,25000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Jaydee Canvot,1471671,19,188.0,France,D,Right,1877472000.0,25000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Nathaniel Clyne,43215,35,175.0,England,D,Right,1782777600.0,280000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Rio Cardines,1469007,20,187.0,Trinidad and Tobago,D,Left,1845936000.0,290000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Caleb Kporha,1465401,19,179.0,England,D,Right,1877472000.0,1000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Dean Henderson,788134,29,188.0,England,G,Right,1845936000.0,29000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Walter Benítez,249859,33,193.0,Argentina,G,Right,1845936000.0,3700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Crystal Palace,7,Remi Matthews,581610,32,184.0,England,G,Right,1814313600.0,220000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Igor Jesus,981619,25,179.0,Brazil,F,Right,1877472000.0,26000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Chris Wood,50480,34,191.0,New Zealand,F,Right,1814313600.0,5200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Lorenzo Lucca,962364,25,201.0,Italy,F,Right,1782777600.0,22000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Taiwo Awoniyi,359664,28,183.0,Nigeria,F,Right,1814313600.0,7600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Elliot Anderson,994546,23,179.0,England,M,Right,1877472000.0,68000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Ibrahim Sangaré,843754,28,191.0,Côte d'Ivoire,M,Right,1845936000.0,21000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,James McAtee,1003334,23,180.0,England,M,Left,1909008000.0,16200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Callum Hudson Odoi,867442,25,177.0,England,M,Right,1845936000.0,32000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Morgan Gibbs-White,865912,26,171.0,England,M,Right,1845936000.0,67000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Dan Ndoye,944327,25,184.0,Switzerland,M,Right,1909008000.0,31000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Omari Hutchinson,1090963,22,174.0,England,M,Left,1909008000.0,28000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Nicolás Domínguez,871765,28,179.0,Argentina,M,Right,1845936000.0,13800000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Dilane Bakwa,963298,23,179.0,France,M,Left,1909008000.0,26000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Ryan Yates,846252,28,190.0,England,M,Right,1845936000.0,7200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Murillo,1199282,23,180.0,Brazil,D,Left,1909008000.0,49000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Nikola Milenković,836168,28,195.0,Serbia,D,Right,1877472000.0,26000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Ola Aina,800417,29,182.0,Nigeria,D,Right,1845936000.0,16399999.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Neco Williams,927356,25,183.0,Wales,D,Right,1877472000.0,26000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Jair,1170722,21,198.0,Brazil,D,Both,1909008000.0,15500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Nicolò Savona,1010220,23,192.0,Italy,D,Right,1909008000.0,14600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Morato,985086,24,190.0,Brazil,D,Left,1877472000.0,13600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Willy Boly,139310,35,195.0,Côte d'Ivoire,D,Right,1782777600.0,290000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Eric da Silva Moreira,1418646,20,185.0,Germany,D,Right,1845936000.0,830000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Luca Netz,979144,23,180.0,Germany,D,Left,1909008000.0,7700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Zach Abbott,1390490,20,180.0,England,D,Right,1877472000.0,3900000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Stefan Ortega,125274,33,186.0,Germany,G,Right,1782777600.0,3800000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,John Victor,840103,30,197.0,Brazil,G,Right,1845936000.0,4900000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Matz Sels,78152,34,188.0,Belgium,G,Right,1814313600.0,3700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Nottingham Forest,14,Angus Gunn,227946,30,196.0,Scotland,G,Right,1782777600.0,1100000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Richarlison,840217,29,184.0,Brazil,F,Right,1814313600.0,24000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Randal Kolo Muani,871706,27,187.0,France,F,Right,1782777600.0,18200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Mathys Tel,1048888,21,183.0,France,F,Right,1940544000.0,23000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Dominic Solanke,361420,28,186.0,England,F,Right,1909008000.0,31000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Wilson Odobert,1142679,21,182.0,France,F,Right,1877472000.0,18500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Dane Scarlett,998772,22,180.0,England,F,Right,1814313600.0,1400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Mohammed Kudus,905163,25,176.0,Ghana,M,Left,1940544000.0,54000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Xavi Simons,997183,23,179.0,Netherlands,M,Right,1909008000.0,43000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Pape Matar Sarr,1002711,23,185.0,Senegal,M,Right,1909008000.0,28000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Yves Bissouma,844842,29,181.0,Mali,M,Right,1782777600.0,9200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,João Palhinha,364612,30,189.0,Portugal,M,Right,1782777600.0,13800000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Conor Gallagher,904970,26,182.0,England,M,Right,1940544000.0,31000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,James Maddison,356398,29,175.0,England,M,Right,1845936000.0,19400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Dejan Kulusevski,928124,26,186.0,Sweden,M,Left,1845936000.0,16500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Lucas Bergvall,1391251,20,186.0,Sweden,M,Right,1940544000.0,36000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Rodrigo Bentancur,791190,29,187.0,Uruguay,M,Both,1877472000.0,19300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Archie Gray,1142335,20,187.0,England,M,Right,1909008000.0,34000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Cristian Romero,829932,28,185.0,Argentina,D,Right,1877472000.0,42000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Radu Drăguşin,997103,24,191.0,Romania,D,Right,1909008000.0,14800000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Micky van de Ven,998247,25,193.0,Netherlands,D,Left,1877472000.0,49000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Pedro Porro,913654,26,173.0,Spain,D,Right,1940544000.0,32000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Destiny Udogie,983572,23,186.0,Italy,D,Left,1909008000.0,28000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Djed Spence,945798,25,184.0,England,D,Right,1877472000.0,31000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Kevin Danso,794953,27,190.0,Austria,D,Right,1909008000.0,19400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Souza,1482340,20,179.0,Brazil,D,Left,1940544000.0,12400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Ben Davies,94758,33,181.0,Wales,D,Left,1814313600.0,2800000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Ashley Phillips,1134744,21,192.0,England,D,Right,1845936000.0,7500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Antonín Kinský,1031251,23,190.0,Czechia,G,Right,1877472000.0,15700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Guglielmo Vicario,553606,29,194.0,Italy,G,Right,1845936000.0,17300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Tottenham Hotspur,33,Brandon Austin,859896,27,188.0,England,G,Right,1877472000.0,530000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Adama Traoré,286165,30,178.0,Spain,F,Right,1782777600.0,5700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Valentín Castellanos,877013,27,179.0,Argentina,F,Right,1909008000.0,29000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Callum Wilson,113956,34,180.0,England,F,Right,1782777600.0,4300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Pablo Felipe,1101174,22,184.0,Brazil,F,Right,1909008000.0,18500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Jett Murphy,2115437,18,,England,F,,,,,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Crysencio Summerville,917005,24,174.0,Netherlands,M,Right,1877472000.0,38000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Jarrod Bowen,552884,29,174.0,England,M,Left,1909008000.0,29000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Mateus Fernandes,1142562,21,178.0,Portugal,M,Right,1909008000.0,49000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Tomáš Souček,799041,31,192.0,Czechia,M,Right,1814313600.0,9700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Keiber Lamadrid,1190165,22,177.0,Venezuela,M,Left,1782777600.0,1300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Soungoutou Magassa,1170560,22,188.0,France,M,Right,1940544000.0,18400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Mohamadou Kanté,1523623,20,189.0,France,M,Right,1940544000.0,905000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Freddie Potts,1089582,22,183.0,England,M,Right,1877472000.0,10400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Aaron Wan-Bissaka,863653,28,183.0,DR Congo,D,Right,1940544000.0,14100000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,El Hadji Malick Diouf,1471764,21,183.0,Senegal,D,Left,1909008000.0,29000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Axel Disasi,827243,28,190.0,France,D,Right,1782777600.0,15500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Konstantinos Mavropanos,829022,28,194.0,Greece,D,Right,1845936000.0,19500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Jean-Clair Todibo,945217,26,189.0,France,D,Right,1877472000.0,24000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Kyle Walker-Peters,823085,29,173.0,England,D,Right,1845936000.0,11200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Max Kilman,894474,29,192.0,England,D,Left,1940544000.0,12600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Oliver Scarles,1150952,20,180.0,England,D,Left,1845936000.0,9100000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Łukasz Fabiański,15479,41,190.0,Poland,G,Right,1782777600.0,155000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Alphonse Aréola,96531,33,195.0,France,G,Right,1814313600.0,3700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,West Ham United,37,Mads Hermansen,856640,25,187.0,Denmark,G,Right,1909008000.0,15500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Lyle Foster,901907,25,180.0,South Africa,F,Right,1845936000.0,8300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Armando Broja,996985,24,191.0,Albania,F,Right,1909008000.0,4500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Zeki Amdouni,990550,25,183.0,Switzerland,F,Both,1845936000.0,7600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Marcus Edwards,795066,27,167.0,England,F,Left,1877472000.0,6600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Zian Flemming,875137,27,183.0,Netherlands,F,Right,1877472000.0,12600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Loum Tchaouna,1004505,22,180.0,France,F,Left,1909008000.0,13800000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Jacob Bruun Larsen,809276,27,183.0,Denmark,F,Right,1877472000.0,4400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Michael Obafemi,921216,25,172.0,Ireland,F,Right,1814313600.0,565000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Hannibal Mejbri,1009386,23,182.0,Tunisia,M,Right,1845936000.0,15700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Lesley Ugochukwu,1048916,22,188.0,France,M,Right,1909008000.0,21000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,James Ward-Prowse,161717,31,177.0,England,M,Right,1782777600.0,4500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Florentino Luís,855845,26,184.0,Portugal,M,Right,1782777600.0,15500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Jaidon Anthony,1020680,26,177.0,England,M,Right,1877472000.0,19400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Mike Trésor,826183,27,175.0,Belgium,M,Right,1845936000.0,2100000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Josh Cullen,792122,30,175.0,Ireland,M,Right,1814313600.0,4099999.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Aaron Ramsey,1000142,23,180.0,England,M,Right,1845936000.0,6600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Ashley Barnes,27028,36,186.0,England,M,Right,1782777600.0,145000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Josh Laurent,552036,31,188.0,England,M,Right,1814313600.0,1500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Kyle Walker,44614,36,183.0,England,D,Right,1814313600.0,1400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Axel Tuanzebe,817979,28,185.0,DR Congo,D,Right,1782777600.0,4600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Maxime Estève,1117223,24,192.0,France,D,Left,1909008000.0,26000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Bashir Humphreys,996910,23,186.0,England,D,Left,1877472000.0,13100000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Quilindschy Hartman,1392044,24,183.0,Netherlands,D,Left,1877472000.0,15500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Hjalmar Ekdal,875360,27,187.0,Sweden,D,Right,1814313600.0,4700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Lucas Pires,1136896,25,182.0,Brazil,D,Left,1845936000.0,4300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Connor Roberts,804613,30,175.0,Wales,D,Right,1814313600.0,1400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Jordan Beyer,927175,26,187.0,Germany,D,Right,1814313600.0,1400000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Joe Worrall,838399,29,193.0,England,D,Right,1845936000.0,1900000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Martin Dúbravka,42209,37,190.0,Slovakia,G,Right,1782777600.0,485000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Max Weiss,1128801,22,190.0,Germany,G,Right,1877472000.0,4300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Burnley,6,Václav Hladký,151518,35,189.0,Czechia,G,Right,1782777600.0,145000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Hwang Hee-chan,786186,30,177.0,South Korea,F,Right,1845936000.0,5500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Tolu Arokodare,987734,25,196.0,Nigeria,F,Right,1877472000.0,18200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Mateus Mané,1899647,18,175.0,Portugal,F,Right,1877472000.0,18500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Enso González,1402232,21,168.0,Paraguay,F,Left,1877472000.0,2300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Adam Armstrong,361352,29,172.0,England,F,Right,1877472000.0,6500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Nathan Fraser,1166679,20,188.0,Ireland,F,Right,1845936000.0,625000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Jean-Ricner Bellegarde,845273,28,170.0,Haiti,M,Right,1845936000.0,17600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,João Gomes,1015267,25,176.0,Brazil,M,Right,1909008000.0,36000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,André,1035996,24,176.0,Brazil,M,Right,1909008000.0,26000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Angel Gomes,867441,25,168.0,England,M,Right,1782777600.0,10800000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Jackson Tchatchoua,1096210,24,180.0,Cameroon,M,Right,1909008000.0,13200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Rodrigo Gomes,1006073,22,171.0,Portugal,M,Right,1877472000.0,14600000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Hugo Bueno,1013928,23,180.0,Spain,M,Left,1845936000.0,13000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Tawanda Chirewa,1005725,22,181.0,Zimbabwe,M,Right,1814313600.0,440000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Tommy Doyle,932628,24,172.0,England,M,Right,1845936000.0,6700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Ladislav Krejčí,856250,27,191.0,Czechia,D,Left,1782777600.0,21000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Pedro Lima,1597270,19,174.0,Brazil,D,Right,1877472000.0,3900000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Nasser Djiga,1127169,23,187.0,Burkina Faso,D,Right,1909008000.0,6500000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Yerson Mosquera,1014835,25,188.0,Colombia,D,Right,1909008000.0,13000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,David Møller Wolfe,1031283,24,185.0,Norway,D,Left,1909008000.0,7300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Santiago Bueno,846308,27,189.0,Uruguay,D,Right,1845936000.0,9200000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Matt Doherty,143047,34,182.0,Ireland,D,Right,1782777600.0,1000000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Toti Gomes,973418,27,187.0,Portugal,D,Left,1877472000.0,18700000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Ki-Jana Hoever,954044,24,180.0,Netherlands,D,Right,1814313600.0,3300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,José Sá,252669,33,192.0,Portugal,G,Right,1814313600.0,3300000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Sam Johnstone,98427,33,193.0,England,G,Right,1845936000.0,2100000.0,EUR,premier_league,25/26
England,Premier League,17,76986,Wolverhampton,3,Daniel Bentley,101367,32,188.0,England,G,Right,1814313600.0,730000.0,EUR,premier_league,25/26
